751.828770 16.052000
752.802360 15.787000
779.703900 15.622000
782.776860 15.996000
787.839890 15.652000
798.803850 15.979000
816.853550 15.676000
824.813980 15.928000
827.782560 15.953000
877.672960 15.909000
1041.921070 16.017000
1072.833000 16.003000
1091.653060 16.036000
1117.604270 15.721000
1128.588220 15.955000
1152.574400 15.629000
1163.628160 15.901000
1174.606230 16.212000
1186.598810 15.979000
1200.607500 15.772000
1209.577860 15.944000
1218.581230 15.649000
1229.565730 15.767000
1238.556740 16.032000
1246.557670 15.950000
1247.533880 15.680000
1391.835130 16.083000
1404.785770 15.963000
1415.836870 15.706000
1416.769170 16.020000
1417.813570 15.649000
1424.772260 15.961000
1438.774990 15.769000
1442.735170 15.681000
1447.700930 15.998000
1453.785480 15.963000
1455.670870 15.897000
1459.660630 15.846000
1461.637010 15.832000
1463.640790 15.790000
1465.651770 15.750000
1468.838330 15.971000
1469.605130 15.668000
1471.585100 15.634000
1475.613860 15.620000
1476.597850 15.971000
1478.573920 15.957000
1479.574310 15.681000
1480.578100 15.923000
1482.556770 15.904000
1484.566550 15.887000
1491.572750 16.019000
1493.590030 16.029000
1495.549500 16.060000
1497.563670 16.021000
1500.558730 15.629000
1502.555810 15.618000
1504.565480 15.622000
1511.559380 15.888000
1526.577490 16.030000
1528.579260 16.028000
1530.607540 16.010000
1532.563310 16.028000
1535.574280 15.637000
1539.632630 15.693000
1548.602440 15.848000
1550.600120 15.755000
1552.586600 15.728000
1554.568290 15.691000
1558.571850 15.672000
1563.588720 15.988000
1565.575010 15.953000
1567.566190 15.996000
1570.562280 15.766000
1573.566760 15.946000
1575.613360 15.844000
1577.581850 15.775000
1579.583540 15.755000
1581.570240 15.838000
1583.558330 15.730000
1585.561130 15.678000
1587.561630 15.633000
1589.581230 15.635000
1591.570730 15.623000
1594.633730 15.990000
1599.564030 15.865000
1603.563740 15.926000
1607.541560 16.027000
1610.537770 15.707000
1613.531480 16.044000
1617.528900 16.032000
1620.533520 15.629000
1623.501240 15.949000
1626.530870 15.758000
1629.499490 15.868000
1634.494330 16.149000
1641.493700 15.667000
1655.479350 15.826000
1658.473590 15.867000
1695.464860 15.843000
1731.875370 16.050000
1749.904200 15.950000
1755.891530 15.855000
1763.925960 15.759000
1766.887060 16.027000
1771.844070 15.603000
1774.761670 15.993000
1777.826970 15.678000
1783.739070 15.959000
1792.743050 15.670000
1795.714040 16.013000
1804.700290 15.715000
1809.714060 15.833000
1811.695740 15.812000
1813.691830 15.781000
1815.678710 15.732000
1817.667100 15.690000
1821.687160 15.655000
1823.674740 15.622000
1825.639820 15.629000
1827.666500 15.604000
1830.648070 15.910000
1833.655240 15.734000
1835.653320 15.821000
1838.651280 15.821000
1842.770630 15.803000
1844.641410 15.717000
1845.762100 16.013000
1848.596460 15.654000
1848.765660 15.710000
1851.567420 15.994000
1855.730770 15.984000
1859.554020 15.901000
1861.838690 15.998000
1864.551950 15.936000
1866.554520 15.970000
1868.548100 16.021000
1870.545470 16.019000
1872.598640 16.035000
1874.548310 16.045000
1878.578360 16.011000
1880.555630 15.984000
1882.560310 15.971000
1884.559180 15.954000
1886.562450 15.912000
1888.560630 15.890000
1889.560120 15.760000
1892.830370 15.941000
1894.581950 15.833000
1896.636330 15.806000
1898.724900 15.829000
1899.718290 15.977000
1900.834480 15.871000
1902.596160 15.704000
1904.717930 15.741000
1905.700520 16.055000
1908.712790 15.680000
1910.658970 15.644000
1912.678650 15.633000
1914.593530 15.669000
1918.591700 15.735000
1920.653780 15.770000
1922.804960 15.739000
1925.578140 15.798000
1927.589930 15.769000
1929.605410 15.762000
1931.555400 15.720000
1933.685390 15.726000
1935.611480 15.673000
1937.617570 15.658000
1938.604370 16.036000
1939.664260 15.654000
1940.662860 16.058000
1941.666550 15.663000
1943.638050 15.662000
1945.595840 15.692000
1946.614840 15.946000
1947.617940 15.747000
1948.613130 15.941000
1951.571530 15.911000
1953.596330 15.951000
1956.586630 15.774000
1958.594130 15.746000
1960.592630 15.722000
1962.649130 15.728000
1965.544040 16.031000
1968.551140 15.653000
1971.561150 15.965000
1974.549660 15.751000
1977.542180 15.890000
1980.520990 15.985000
1992.502970 16.019000
1994.493990 16.010000
1997.490310 15.673000
2001.517250 15.726000
2007.501610 15.924000
2011.482650 16.029000
2015.488290 16.063000
2018.482830 15.686000
2018.493830 15.699000
2019.496640 16.081000
2021.537160 16.075000
2024.560700 15.779000
2028.468650 15.723000
2031.465090 15.946000
2046.462180 16.100000
2053.457570 15.685000
2137.857070 15.980000
2142.760270 15.655000
2161.700330 15.762000
2168.682800 16.018000
2171.680980 15.903000
2173.662070 15.631000
2178.650030 15.926000
2180.641520 15.905000
2184.622780 15.889000
2185.633570 15.959000
2187.629950 15.987000
2188.624850 15.792000
2190.614530 15.737000
2193.612200 16.033000
2198.602340 15.931000
2200.593620 15.627000
2202.587300 15.633000
2204.577170 15.657000
2206.747550 15.619000
2208.566830 15.746000
2211.558890 15.833000
2213.565060 15.787000
2215.551640 15.744000
2216.578530 15.974000
2218.802100 15.876000
2223.566530 15.658000
2225.556410 15.609000
2227.559080 15.638000
2229.556150 15.614000
2231.546230 15.647000
2231.755920 15.638000
2232.780010 16.029000
2233.763500 15.637000
2237.543140 15.748000
2238.768930 15.967000
2239.540420 15.824000
2240.768800 15.934000
2241.775590 15.718000
2243.547460 15.919000
2243.764060 15.772000
2245.569840 15.956000
2248.748690 15.818000
2250.742170 15.768000
2254.557820 15.627000
2257.727480 16.048000
2258.726470 15.662000
2262.842120 15.688000
2266.582170 15.724000
2296.670000 15.939000
2299.609090 15.851000
2301.610980 15.915000
2305.600560 16.023000
2310.586140 15.694000
2316.592130 15.626000
2318.595630 15.640000
2320.577630 15.666000
2322.558830 15.705000
2324.545830 15.780000
2326.547830 15.842000
2328.542930 15.906000
2330.542930 15.960000
2335.566150 15.738000
2339.638460 15.716000
2344.510490 15.994000
2346.509800 15.961000
2349.509910 15.708000
2351.503430 15.741000
2354.503850 15.860000
2365.525540 16.066000
2396.468280 16.070000
2401.472450 15.654000
2417.457650 16.069000
2515.735970 15.699000
2519.712660 15.671000
2526.733330 15.956000
2545.644120 16.038000
2547.640700 16.011000
2551.627970 15.962000
2552.626360 15.655000
2555.659330 15.920000
2556.629620 15.698000
2558.715300 15.705000
2560.625580 15.825000
2562.609060 15.906000
2563.738140 15.847000
2564.602630 15.952000
2573.573730 15.644000
2574.558820 16.012000
2576.550190 16.003000
2578.554070 15.958000
2579.551060 15.648000
2580.578740 15.957000
2582.552520 15.918000
2583.601600 15.683000
2583.610000 15.663000
2592.749180 15.874000
2595.748940 15.911000
2598.557600 15.661000
2598.721900 15.754000
2605.554610 15.998000
2605.734700 16.040000
2608.559970 15.640000
2609.592250 15.941000
2609.733850 15.991000
2612.625110 15.661000
2615.560070 15.863000
2619.579220 15.806000
2621.585600 15.790000
2621.781290 15.897000
2628.572710 16.023000
2628.748710 16.028000
2631.575570 15.648000
2631.717770 15.694000
2634.573140 15.984000
2637.581110 15.626000
2637.823210 15.688000
2640.571580 15.921000
2640.712080 15.997000
2643.581250 15.733000
2643.721150 15.662000
2643.862340 15.680000
2646.693620 15.905000
2649.579690 15.932000
2649.720090 15.809000
2652.708970 15.850000
2656.577040 15.694000
2656.736440 15.801000
2659.710520 16.067000
2662.689100 15.678000
2662.795200 15.754000
2671.568060 15.936000
2674.569450 15.820000
2674.739750 15.709000
2681.564130 15.766000
2681.720230 15.859000
2684.607530 16.050000
2684.750530 16.028000
2692.580530 16.019000
2695.677030 15.657000
2695.720830 15.679000
2698.543340 15.938000
